#name_w_spin,Oxidation,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,2,150.2265,255.51,432.0354,591.906,1324.0,2664.0,3712.0,3456.0,21.0,40.0,70.0,76.0,110.0,256.0,284.0,280.0,10.3837,24.0856,36.1814,41.3028,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,18.3361,17.544,0.0,0.0,100.0,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,6.5025,8.772,0.0,0.0,36.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,-0.89,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,3.3489,27.999,36.3072,9.333,676.0,936.0,1196.0,312.0,6.0,2.0,72.0,48.0,48.0,1.5625,5.775,5.525,1.925,-4.32,-8.86,-1.44,120.0,110.0,40.0,24.0,28.0,4.0,2.88,3.08,0.96
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_chloride_chloride,2,96.0712,125.0224,272.6124,384.4544,1554.0,3168.0,4178.0,3328.0,11.0,20.0,38.0,40.0,58.0,136.0,130.0,64.0,8.0763,17.3492,28.6886,25.0536,9.9856,0.0,0.0,0.0,289.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,0.0,0.0,0.0,18.3361,17.544,0.0,0.0,100.0,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,9.9856,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,0.0,0.0,0.0,6.5025,8.772,0.0,0.0,36.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.89,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.7556,27.4232,22.8416,0.0,576.0,1392.0,768.0,0.0,4.0,0.0,60.0,24.0,0.0,1.6129,6.4262,3.7084,0.0,-6.56,-7.12,0.0,86.0,64.0,0.0,26.0,20.0,0.0,2.56,2.16,0.0
fe_3_misc_misc_misc_misc_misc_carbonyl,3,205.518,396.882,674.1624,690.285,1396.0,2988.0,3916.0,4320.0,33.0,64.0,112.0,100.0,176.0,388.0,422.0,520.0,13.4833,32.7712,47.348,52.668,27.5513,41.106,41.0865,16.83,112.0,150.0,60.0,18.0,4.0,6.0,7.0,3.0,13.0,23.0,13.0,3.0,1.6424,2.5718,1.8361,0.8547,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,6.5025,8.262,3.2512,8.415,36.0,45.0,18.0,9.0,1.0,0.5,1.5,1.0,1.5,2.0,1.5,0.5929,0.5698,0.2964,0.4274,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,-0.69,0.0,0.525,-1.5,0.0,7.5,-0.5,-1.5,0.0,0.03,0.0,0.6,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,3.3489,27.999,34.1112,23.3325,676.0,936.0,1118.0,780.0,6.0,5.0,72.0,66.0,120.0,1.5625,5.775,5.6,4.8125,-4.32,-7.66,-3.6,120.0,113.0,100.0,24.0,25.0,10.0,2.88,3.02,2.4
mn_3_water_water_water_water_cyanide_cyanide,3,119.9451,210.562,407.4882,741.1136,1059.0,2496.0,2716.0,1640.0,17.0,32.0,58.0,100.0,90.0,248.0,340.0,264.0,7.4697,19.0304,30.0682,33.1516,15.7441,15.504,0.0,0.0,85.0,84.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1554,1.155,0.0,0.0,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,6.5025,7.752,0.0,0.0,36.0,42.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5775,0.0,0.0,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,-0.49,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,2.4025,29.233,36.704,0.0,625.0,1100.0,550.0,0.0,10.0,0.0,96.0,60.0,0.0,1.9321,6.1994,6.1994,0.0,-9.56,-8.18,0.0,106.0,228.0,0.0,20.0,50.0,0.0,3.88,9.44,0.0
fe_3_water_water_water_water_water_chloride,3,120.9025,225.8776,474.296,744.48,1295.0,3124.0,3170.0,980.0,17.0,32.0,60.0,100.0,92.0,252.0,340.0,260.0,6.5761,17.002,28.504,28.934,15.7496,15.136,4.84,0.0,177.5,16.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,4.0,1.0,0.0,0.8934,0.5402,0.1369,0.0,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,10.9096,7.568,0.0,0.0,176.5,8.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.7565,0.2701,0.0,0.0,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,1.24,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.36,0.0,0.0,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,3.3489,37.2588,40.26,0.0,676.0,1482.0,260.0,0.0,10.0,0.0,96.0,60.0,0.0,1.5625,5.8,4.625,0.0,-9.38,-3.7,0.0,99.0,250.0,0.0,20.0,50.0,0.0,2.86,8.8,0.0
cr_2_misc_misc_misc_misc_hydrogensulfide_hydrogensulfide,2,182.4948,355.0752,614.246,704.9712,1588.0,3632.0,4500.0,4416.0,31.0,60.0,106.0,112.0,166.0,384.0,446.0,520.0,12.8773,32.1016,48.3776,52.8968,16.3364,22.704,9.68,0.0,258.0,64.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,1.3142,1.5096,0.2738,0.0,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,6.6564,11.352,0.0,0.0,256.0,32.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0404,0.7548,0.0,0.0,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,0.76,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,1.3,0.0,0.0,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,2.7556,25.4976,34.7936,16.932,576.0,1344.0,768.0,576.0,8.0,4.0,84.0,72.0,96.0,1.6129,6.5024,5.6896,3.9116,-5.4,-7.68,-3.56,88.0,160.0,72.0,22.0,36.0,8.0,2.5,5.68,2.0
cr_2_phosphine_phosphine_phosphine_phosphine_water_water,2,123.0472,228.1008,454.142,924.88,1620.0,4072.0,5544.0,2008.0,23.0,44.0,90.0,160.0,134.0,384.0,622.0,584.0,9.3635,26.0516,45.7998,55.9144,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,19.3161,28.908,29.04,0.0,228.0,90.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.5343,2.3532,0.8214,0.0,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,4.7961,14.454,0.0,0.0,225.0,45.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.1236,1.1766,0.0,0.0,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,-0.03,0.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,2.07,0.0,0.0,2.7556,25.9624,58.432,0.0,576.0,1824.0,384.0,0.0,16.0,0.0,132.0,96.0,0.0,1.6129,7.239,7.5184,0.0,-5.68,-8.64,0.0,68.0,368.0,0.0,14.0,80.0,0.0,1.92,14.4,0.0
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_phosphine_phosphine,2,115.3255,181.3548,333.7278,658.1616,1532.0,3372.0,4310.0,3540.0,17.0,32.0,62.0,100.0,94.0,256.0,340.0,256.0,9.1343,22.2032,36.914,44.2528,19.3161,28.908,29.04,0.0,228.0,90.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.5343,2.3532,0.8214,0.0,18.3361,17.544,0.0,0.0,100.0,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,4.7961,14.454,0.0,0.0,225.0,45.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.1236,1.1766,0.0,0.0,6.5025,8.772,0.0,0.0,36.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,-0.03,0.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,2.07,0.0,0.0,-0.89,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,3.3489,26.6814,49.3368,0.0,676.0,1404.0,988.0,0.0,10.0,0.0,96.0,60.0,0.0,1.5625,6.5,6.425,0.0,-3.6,-8.66,0.0,102.0,222.0,0.0,20.0,50.0,0.0,2.3,7.36,0.0
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water_water,3,193.628,380.8104,705.504,799.824,1357.0,3208.0,3632.0,3528.0,31.0,60.0,106.0,112.0,166.0,384.0,446.0,520.0,11.837,29.6008,43.3578,48.316,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,36.7666,62.169,78.204,40.128,124.0,192.0,126.0,42.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0502,3.6858,1.665,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,9.2416,7.752,7.752,20.064,49.0,42.0,42.0,21.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5625,0.5775,0.5775,0.8325,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,0.49,0.49,2.52,1.0,1.0,18.0,-1.0,-3.0,0.0,-0.02,-0.02,1.14,3.5344,35.7952,35.72,19.176,729.0,1188.0,756.0,648.0,8.0,4.0,84.0,72.0,96.0,1.5876,5.6196,5.7456,3.8808,-7.76,-3.96,-2.68,118.0,188.0,84.0,22.0,36.0,8.0,3.1,5.52,1.96
mn_3_phosphine_phosphine_phosphine_phosphine_hydrogensulfide_hydrogensulfide,3,112.3397,204.192,405.9092,818.928,2053.0,5088.0,7880.0,2456.0,23.0,44.0,90.0,160.0,134.0,384.0,622.0,584.0,10.6977,29.8904,53.154,61.9232,16.3364,22.704,9.68,0.0,258.0,64.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,1.3142,1.5096,0.2738,0.0,19.3161,28.908,29.04,0.0,228.0,90.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.5343,2.3532,0.8214,0.0,6.6564,11.352,0.0,0.0,256.0,32.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0404,0.7548,0.0,0.0,4.7961,14.454,0.0,0.0,225.0,45.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.1236,1.1766,0.0,0.0,0.76,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,1.3,0.0,0.0,-0.03,0.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,2.07,0.0,0.0,2.4025,21.576,54.56,0.0,625.0,2300.0,400.0,0.0,16.0,0.0,132.0,96.0,0.0,1.9321,8.7292,8.2288,0.0,-4.62,-10.4,0.0,58.0,384.0,0.0,14.0,80.0,0.0,2.06,16.32,0.0
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_chloride,2,104.0686,137.041,263.95,459.584,1414.0,2830.0,3740.0,3280.0,12.0,22.0,40.0,50.0,62.0,152.0,160.0,90.0,8.5412,19.0762,29.628,29.711,14.1608,8.772,0.0,0.0,194.5,48.0,0.0,0.0,1.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.053,0.5621,0.0,0.0,18.3361,17.544,0.0,0.0,100.0,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,8.2441,4.386,0.0,0.0,162.5,24.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.7865,0.2811,0.0,0.0,6.5025,8.772,0.0,0.0,36.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,-0.445,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,-0.89,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.4025,24.6605,26.66,0.0,625.0,1175.0,1000.0,0.0,5.0,0.0,66.0,30.0,0.0,1.9321,6.7276,5.0735,0.0,-6.61,-9.45,0.0,103.0,85.0,0.0,25.0,25.0,0.0,3.5,3.3,0.0
mn_2_misc_misc_misc_misc_misc_carbonyl,2,204.5716,388.314,663.724,683.145,1345.0,2916.0,3830.0,4260.0,33.0,64.0,112.0,100.0,176.0,388.0,422.0,520.0,13.8529,34.0648,48.6024,53.746,27.5513,41.106,41.0865,16.83,112.0,150.0,60.0,18.0,4.0,6.0,7.0,3.0,13.0,23.0,13.0,3.0,1.6424,2.5718,1.8361,0.8547,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,6.5025,8.262,3.2512,8.415,36.0,45.0,18.0,9.0,1.0,0.5,1.5,1.0,1.5,2.0,1.5,0.5929,0.5698,0.2964,0.4274,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,-0.69,0.0,0.525,-1.5,0.0,7.5,-0.5,-1.5,0.0,0.03,0.0,0.6,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,2.4025,23.715,28.892,19.7625,625.0,900.0,1075.0,750.0,6.0,5.0,72.0,66.0,120.0,1.9321,6.4218,6.2272,5.3515,-6.0,-9.34,-5.0,114.0,107.0,95.0,24.0,25.0,10.0,3.72,3.86,3.1
mn_3_water_water_water_water_water_cyanide,3,125.7146,228.089,450.416,822.216,1040.0,2544.0,2620.0,1320.0,18.0,34.0,62.0,110.0,96.0,268.0,382.0,310.0,7.121,18.8446,30.019,32.781,18.6288,22.888,4.84,0.0,75.5,58.0,1.0,0.0,2.5,3.0,1.0,0.0,4.0,5.0,1.0,0.0,0.981,1.1177,0.1369,0.0,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,9.168,11.444,0.0,0.0,50.0,29.0,0.0,0.0,1.5,0.0,0.0,2.5,2.5,0.0,0.0,0.5629,0.5589,0.0,0.0,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,0.995,0.0,0.0,6.5,0.0,0.0,1.0,0.0,0.0,0.37,0.0,0.0,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,2.4025,30.6125,38.812,0.0,625.0,1150.0,425.0,0.0,11.0,0.0,102.0,66.0,0.0,1.9321,6.1438,6.1855,0.0,-10.45,-7.99,0.0,104.0,258.0,0.0,19.0,55.0,0.0,3.92,10.84,0.0
cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_hydrogensulfide,2,115.6725,212.1636,431.472,844.8,1974.0,4882.0,7748.0,2580.0,24.0,46.0,96.0,170.0,142.0,408.0,676.0,650.0,10.5986,29.3284,53.6414,66.23,17.8263,25.806,19.36,0.0,243.0,77.0,4.0,0.0,3.5,5.0,4.0,0.0,9.0,13.0,4.0,0.0,1.4243,1.9314,0.5476,0.0,19.3161,28.908,29.04,0.0,228.0,90.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.5343,2.3532,0.8214,0.0,5.7263,12.903,0.0,0.0,240.5,38.5,0.0,0.0,2.5,0.0,0.0,6.5,6.5,0.0,0.0,1.082,0.9657,0.0,0.0,4.7961,14.454,0.0,0.0,225.0,45.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.1236,1.1766,0.0,0.0,0.365,0.0,0.0,36.0,0.0,0.0,4.0,0.0,0.0,1.685,0.0,0.0,-0.03,0.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,2.07,0.0,0.0,2.7556,22.4598,62.084,0.0,576.0,2184.0,408.0,0.0,17.0,0.0,138.0,102.0,0.0,1.6129,8.0264,7.9883,0.0,-3.57,-9.18,0.0,53.0,391.0,0.0,13.0,85.0,0.0,1.3,15.3,0.0
cr_2_misc_misc_misc_misc_misc_water,2,208.1022,407.3628,703.387,737.486,1262.0,2876.0,3578.0,3980.0,34.0,66.0,116.0,110.0,182.0,408.0,456.0,560.0,13.2146,32.8106,47.5184,52.599,29.1401,47.47,45.9265,16.83,95.0,118.0,61.0,18.0,4.5,7.0,8.0,3.0,15.0,26.0,14.0,3.0,1.4829,2.5499,1.973,0.8547,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,9.168,11.444,3.2512,8.415,50.0,29.0,18.0,9.0,1.5,0.5,1.5,2.5,3.0,2.0,1.5,0.5629,0.5589,0.2964,0.4274,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,0.995,0.0,0.525,6.5,0.0,7.5,0.5,-1.5,0.0,0.37,0.0,0.6,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,2.7556,26.8754,32.536,21.165,576.0,912.0,888.0,720.0,7.0,5.0,78.0,72.0,120.0,1.6129,5.8166,5.7023,4.8895,-6.23,-7.98,-4.45,106.0,131.0,90.0,23.0,30.0,10.0,3.04,4.4,2.5
fe_2_ammonia_ammonia_ammonia_ammonia_cyanide_cyanide,2,129.8835,254.6916,482.973,929.6896,1054.0,2416.0,2708.0,1744.0,21.0,40.0,82.0,140.0,122.0,344.0,520.0,456.0,7.7661,20.32,35.3114,44.9652,15.7441,15.504,0.0,0.0,85.0,84.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1554,1.155,0.0,0.0,23.7616,40.128,29.04,0.0,52.0,42.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,0.9732,1.665,0.8214,0.0,6.5025,7.752,0.0,0.0,36.0,42.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5775,0.0,0.0,9.2416,20.064,0.0,0.0,49.0,21.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.5625,0.8325,0.0,0.0,-0.49,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,2.52,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,1.14,0.0,0.0,3.3489,31.5858,59.4384,0.0,676.0,1040.0,676.0,0.0,14.0,0.0,120.0,84.0,0.0,1.5625,5.675,7.425,0.0,-6.28,-6.86,0.0,116.0,338.0,0.0,16.0,70.0,0.0,2.96,11.56,0.0
mn_2_ammonia_ammonia_ammonia_ammonia_ammonia_chloride,2,131.1961,257.556,528.396,1011.12,1174.0,2810.0,2950.0,1350.0,22.0,42.0,90.0,150.0,132.0,372.0,570.0,510.0,7.7782,21.5022,38.211,44.289,16.8736,20.064,14.52,0.0,170.5,21.0,3.0,0.0,2.5,3.0,3.0,0.0,6.0,9.0,3.0,0.0,0.9767,0.8325,0.4107,0.0,23.7616,40.128,29.04,0.0,52.0,42.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,0.9732,1.665,0.8214,0.0,9.6136,10.032,0.0,0.0,169.0,10.5,0.0,0.0,1.5,0.0,0.0,4.5,4.5,0.0,0.0,0.7713,0.4162,0.0,0.0,9.2416,20.064,0.0,0.0,49.0,21.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.5625,0.8325,0.0,0.0,1.26,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.57,0.0,0.0,2.52,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,1.14,0.0,0.0,2.4025,28.458,51.15,0.0,625.0,1300.0,375.0,0.0,15.0,0.0,126.0,90.0,0.0,1.9321,6.5886,7.7145,0.0,-9.06,-9.75,0.0,98.0,360.0,0.0,15.0,75.0,0.0,3.6,15.3,0.0
fe_2_water_water_water_water_carbonyl_carbonyl,2,126.0755,225.2036,423.677,767.2096,1140.0,2608.0,2864.0,1792.0,17.0,32.0,58.0,100.0,90.0,248.0,340.0,264.0,7.0409,17.72,28.7194,32.8564,18.3361,17.544,0.0,0.0,100.0,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,6.5025,8.772,0.0,0.0,36.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,-0.89,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,3.3489,34.5138,44.7984,0.0,676.0,1144.0,624.0,0.0,10.0,0.0,96.0,60.0,0.0,1.5625,5.575,5.525,0.0,-7.88,-6.18,0.0,112.0,236.0,0.0,20.0,50.0,0.0,3.04,8.08,0.0
